,smiles,prop,SET,data
928,<lipo>|CNC(=O)c1ccc(CCC(COc2ccc(cc2)c3cccc(c3)[N+](=O)[O-])N4C(=O)CSC4=O)cc1,3.5,train,lipo
929,<lipo>|Cc1nocc1C(=O)Nc2ccc(c(N)n2)c3ccccc3OC(F)(F)F,3.7,train,lipo
930,<lipo>|C[C@@H](NC(=O)C1CCCCN1C)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,3.34,train,lipo
931,<lipo>|COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccnc(C)c4)cc1,3.56,train,lipo
932,<lipo>|Clc1ccc(cc1C(=O)NCC2CCCCC2)N3N=CC(=O)NC3=O,1.26,train,lipo
933,<lipo>|NC1C2CN(CC12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F,0.3,train,lipo
934,<lipo>|COc1cc(Oc2ccnc3ccc(F)cc23)ccc1CC(=O)Nc4noc(C)c4C,4.06,train,lipo
935,<lipo>|Clc1ccc(cc1)c2cn3ccccc3n2,4.0,train,lipo
936,<lipo>|CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)n2,1.69,train,lipo
937,<lipo>|CN1C(=O)C(=Cc2cnc(NC(CCO)CCO)nc12)Oc3ccc(F)cc3F,1.5,train,lipo
938,<lipo>|COc1ccccc1CN2C(C(=O)NC3CCC(C)CC3)c4ccccc4C2=O,3.74,train,lipo
939,<lipo>|C[C@H](c1c[nH]cn1)c2cccc(C)c2C,2.79,train,lipo
940,<lipo>|Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23,2.84,train,lipo
941,<lipo>|CCNc1nc(N)c(s1)C(=O)c2ccc(Cl)s2,3.63,train,lipo
942,<lipo>|CC(C)Oc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,3.1,train,lipo
943,<lipo>|CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,2.69,train,lipo
944,<lipo>|CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccc(Cl)cc4,2.32,train,lipo
945,<lipo>|CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,2.12,train,lipo
946,<lipo>|Oc1ccc(cc1)N2C=Nc3cc(O)ccc3C2=O,1.6,train,lipo
947,<lipo>|CCN(CC)CCCCNc1ncc2CN(C(=O)N(Cc3cccc(NC(=O)C=C)c3)c2n1)c4c(Cl)c(OC)cc(OC)c4Cl,2.04,train,lipo
948,<lipo>|CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,1.9,train,lipo
949,<lipo>|CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN([C@H](Cc3ccccc3)C2)C(=O)C[C@H](N)Cc4ccc(F)c(F)c4)c1,2.06,train,lipo
950,<lipo>|CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4cccnc4,1.2,train,lipo
951,<lipo>|CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,3.66,train,lipo
952,<lipo>|CN1CC(c2ccc(Cl)cc2)c3ccccc3C1,3.64,train,lipo
953,<lipo>|C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NC4CC4)sc13,4.37,train,lipo
954,<lipo>|COc1cc(OC)cc(c1)C2=CC=C(NC(=O)OCc3ccccc3)C(=O)N2CC(=O)NC(C(C)C)C(=O)C(F)(F)F,2.26,train,lipo
955,<lipo>|O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4,3.1,train,lipo
956,<lipo>|CC1N=C(N)N=C(N)N1c2ccc(Cl)cc2,-0.8,train,lipo
957,<lipo>|CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NCCO)n2,2.09,train,lipo
958,<lipo>|CCN(CC)CCOc1ccc(cc1)C(O)(Cc2ccc(Cl)cc2)c3ccc(C)cc3,3.98,train,lipo
959,<lipo>|COc1ccc(cc1C(=O)NCc2cccnc2)C(=O)NCc3cccnc3,1.23,train,lipo
960,<lipo>|CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3ccc(c3)C#N,1.6,train,lipo
961,<lipo>|O=C(NCCN1CCCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.39,train,lipo
962,<lipo>|C[C@H](O)C(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,2.15,train,lipo
963,<lipo>|COc1nc(Br)cnc1NS(=O)(=O)c2ccc(Cl)s2,0.99,train,lipo
964,<lipo>|CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC#C)N2C=CC=C(NC(=O)c3cc(C)on3)C2=O,1.75,train,lipo
965,<lipo>|OCCN1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,3.36,train,lipo
966,<lipo>|CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2C)n1,0.34,train,lipo
967,<lipo>|CN(C)c1cccc2c(cccc12)S(=O)(=O)N,1.95,train,lipo
968,<lipo>|COc1ccc2c(C)cc(N[C@H]3CCC[C@@H](C3)NCc4cccc(OC(F)(F)F)c4)nc2c1,3.61,train,lipo
969,<lipo>|C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC45CC6CC(CC(C6)C4)C5)nc23,3.58,train,lipo
970,<lipo>|NC(=O)c1cccc(C[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,1.11,train,lipo
971,<lipo>|Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4nccn4C,2.83,train,lipo
972,<lipo>|c1ccc(nc1)c2n[nH]c(n2)c3ccncc3,1.48,train,lipo
973,<lipo>|C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,3.12,train,lipo
974,<lipo>|CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)cc(O)c4c3C2=O,1.19,train,lipo
975,<lipo>|CCCN(C)c1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@@H](CC(=O)O)C3,2.28,train,lipo
976,<lipo>|CC(C)N1CCN(Cc2cnc(c(F)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,1.6,train,lipo
977,<lipo>|Oc1ccccc1OC(=O)c2cccc3ccccc23,4.4,train,lipo
978,<lipo>|CS(=O)(=O)c1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,1.5,train,lipo
979,<lipo>|NC(=N)NC(=O)c1nc(Cl)c(NCc2ccncc2)nc1N,-0.51,train,lipo
980,<lipo>|C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)c4cnc(N)nc4)N5CCOCC5)CC1,1.9,train,lipo
981,<lipo>|OC(=O)c1ccccc1O,-1.36,train,lipo
982,<lipo>|CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,-0.41,train,lipo
983,<lipo>|NC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],0.81,train,lipo
984,<lipo>|CCC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N,2.8,train,lipo
985,<lipo>|CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2)nc(N(C)C)c1CC(=O)O,1.46,train,lipo
986,<lipo>|Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)N)CC3,2.7,train,lipo
987,<lipo>|NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.97,train,lipo
988,<lipo>|Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,0.6,train,lipo
989,<lipo>|CN(c1ccnc(Nc2cc(nc(n2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,3.9,train,lipo
990,<lipo>|CC(C)Nc1ccc2cnn(c3cncc(n3)n4ccc(CC(=O)O)c4)c2c1,1.24,train,lipo
991,<lipo>|COc1cccc(c1)c2cc(O)c3cc(NC(=O)C)ccc3n2,2.41,train,lipo
992,<lipo>|CC(C)(Cc1cccc(CC(=O)NCc2cccc(c2)c3ccc(O)cc3)c1)NC[C@H](O)c4ccc(O)c(NS(=O)(=O)C)c4,1.91,train,lipo
993,<lipo>|CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(C(=O)O)c3C,1.18,train,lipo
994,<lipo>|CC(CN1c2ccccc2Sc3ccccc13)N(C)C,2.67,train,lipo
995,<lipo>|Nc1nc2ccccc2s1,2.0,train,lipo
996,<lipo>|CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)c3ccccc3,0.82,train,lipo
997,<lipo>|Cc1onc(CO)c1C(=O)Nc2nccs2,1.53,train,lipo
998,<lipo>|COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)n4ccnc4)N5CCOC[C@@H]5C,2.6,train,lipo
999,<lipo>|C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C(=O)Nc13,2.48,train,lipo
1000,<lipo>|CC(C)CNc1nc(nc(N2CCN(CC2)C(=O)C)c1N)C#N,2.4,train,lipo
1001,<lipo>|CC1=CN([C@H]2CCCN(C2)[C@@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,1.12,train,lipo
1002,<lipo>|ON=Cc1oc(cc1)[N+](=O)[O-],1.31,train,lipo
1003,<lipo>|OC(=O)[C@H](N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,2.14,train,lipo
1004,<lipo>|COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,1.9,train,lipo
1005,<lipo>|COc1ccccc1Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2,3.37,train,lipo
1006,<lipo>|O[C@@H](CNCCc1ccc(CNCCc2ccccc2)cc1)c3ccc(O)c4NC(=O)Sc34,1.11,train,lipo
1007,<lipo>|Nc1ccc2cn[nH]c2c1,0.52,train,lipo
1008,<lipo>|CC(=O)Nc1cc2c(ccn2c3cc(NC4CC4)n5ncc(C#N)c5n3)cc1C,2.66,train,lipo
1009,<lipo>|COc1c2OC(=O)C=Cc2cc3ccoc13,1.97,train,lipo
1010,<lipo>|CCn1c2ccccc2c3cc(NC(=O)C(C)C)ccc13,4.2,train,lipo
1011,<lipo>|C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OC4CCCC4)nc23,3.18,train,lipo
1012,<lipo>|COc1cc(ccc1Cn2ccc3ccc(NC(=O)OC4CCCC4)cc23)c5nn[nH]n5,2.7,train,lipo
1013,<lipo>|CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,1.47,train,lipo
1014,<lipo>|OC[C@H](O)CN1C(=O)[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.27,train,lipo
1015,<lipo>|Brc1ccc(cc1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.21,train,lipo
1016,<lipo>|CCOC(=O)c1ccc(OCCC2CCN(CC2)c3ccc(C)nn3)nc1,3.76,train,lipo
1017,<lipo>|O[C@H](CNC(=O)c1cnnc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.28,train,lipo
1018,<lipo>|NC(=O)c1cc(O)cc2nc(oc12)c3ccc(O)cc3,2.3,train,lipo
1019,<lipo>|CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,-0.76,train,lipo
1020,<lipo>|COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,2.5,train,lipo
1021,<lipo>|CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(F)cc2)C(F)(F)F,3.12,train,lipo
1022,<lipo>|CC(C)(C)OC(=O)NCCCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23,1.2,train,lipo
1023,<lipo>|COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,2.18,train,lipo
1024,<lipo>|COc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,2.8,train,lipo
1025,<lipo>|NC(=O)NC(=O)C(Nc1ccc2CCCc2c1)c3ccccc3,3.3,train,lipo
1026,<lipo>|CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,-1.2,train,lipo
1027,<lipo>|CNc1c(Br)cnc2[nH]c(nc12)c3cccc(N)c3,2.96,train,lipo
1028,<lipo>|Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4cc(Cl)ccc4Cl)ccc1OCC(=O)O,2.19,train,lipo
1029,<lipo>|CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C,-0.27,train,lipo
1030,<lipo>|NC(=O)N(c1ccc(C(=O)N)c(n1)c2ccc(F)cc2F)c3c(F)cccc3F,1.6,train,lipo
1031,<lipo>|Cn1cc(cc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,3.96,train,lipo
1032,<lipo>|Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,1.59,train,lipo
1033,<lipo>|Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@H](CC(=O)O)CC4)c2,1.5,train,lipo
1034,<lipo>|Cc1cnccc1COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C,3.8,train,lipo
1035,<lipo>|CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3ccsc3[nH]2,3.1,train,lipo
1036,<lipo>|O=C(N1CCNCC1)c2cc3ccccc3[nH]2,0.6,train,lipo
1037,<lipo>|COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3ccoc3Cl)c(OC)c1,2.36,train,lipo
1038,<lipo>|CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C)ccc3Cl)ncn2)cc1,2.16,train,lipo
1039,<lipo>|CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)ncc2F,2.13,train,lipo
1040,<lipo>|NS(=O)(=O)c1nc2ccccc2s1,1.35,train,lipo
1041,<lipo>|CCN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,2.9,train,lipo
1042,<lipo>|OCc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,3.09,train,lipo
1043,<lipo>|O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCN(CC2)c3ccccc3,1.75,train,lipo
1044,<lipo>|COc1cc(OC)c(cc1NC(=O)CSCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,-1.18,train,lipo
1045,<lipo>|C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,-0.35,train,lipo
1046,<lipo>|Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,1.86,train,lipo
1047,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)Cc4ccccc4)cc3)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,3.61,train,lipo
1048,<lipo>|C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C(F)(F)F,3.95,train,lipo
1049,<lipo>|Clc1ccc(NC(=O)N2CCN(C[C@H]3CN(CCO3)C4CC4)CC2)cc1Cl,3.32,train,lipo
1050,<lipo>|CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)C)c3cc(F)cc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.25,train,lipo
1051,<lipo>|C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c2cc(Br)ccc2Br,2.13,train,lipo
1052,<lipo>|COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1.39,train,lipo
1053,<lipo>|CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.25,train,lipo
1054,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccc(F)cc4,3.9,train,lipo
1055,<lipo>|COc1cccc2sc(NC(=O)c3ccccc3)nc12,3.96,train,lipo
1056,<lipo>|Oc1ccc(cc1)C2CC(=O)c3ccc(O)cc3O2,2.4,train,lipo
1057,<lipo>|C=CCOc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,3.0,train,lipo
1058,<lipo>|Fc1ccc(C2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,2.7,train,lipo
1059,<lipo>|CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N3CCN(CC3)c4ccc(cn4)C#N)C(=O)C2,2.46,train,lipo
1060,<lipo>|Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,2.41,train,lipo
1061,<lipo>|O=C(Nc1ccccc1)c2ccccc2,2.8,train,lipo
1062,<lipo>|CN(C)S(=O)(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,3.5,train,lipo
1063,<lipo>|O[C@@H](CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1)COc3cccc(c3)C#N,3.09,train,lipo
1064,<lipo>|C[C@@H](O)[C@H](NC(=O)c1ccc(cc1)C#Cc2ccc(CN3CCOCC3)cc2)C(=O)NO,2.03,train,lipo
1065,<lipo>|COc1cc(F)ccc1c2cncc(CNC3CCCCC3)c2,2.6,train,lipo
1066,<lipo>|CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,4.2,train,lipo
1067,<lipo>|FC(F)(F)Oc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,4.01,train,lipo
1068,<lipo>|COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,2.9,train,lipo
1069,<lipo>|CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3C#N)cn2,2.81,train,lipo
1070,<lipo>|Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,2.28,train,lipo
1071,<lipo>|Cc1cccc(NC(=O)NCC(N2CCOCC2)c3cccnc3)c1,2.0,train,lipo
1072,<lipo>|c1ccc(nc1)c2n[nH]cc2c3ccnc4ccccc34,2.57,train,lipo
1073,<lipo>|NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5,4.1,train,lipo
1074,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)C#N)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.76,train,lipo
1075,<lipo>|CN1CCCC1CCOC(C)(c2ccccc2)c3ccc(Cl)cc3,3.04,train,lipo
1076,<lipo>|CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5,1.29,train,lipo
1077,<lipo>|C[C@H](NC(=O)c1c(C)nn(C2CCCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,2.0,train,lipo
1078,<lipo>|CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCCN(C)CC4)ncc2F,2.02,train,lipo
1079,<lipo>|CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3F)c4ccccc4F,2.76,train,lipo
1080,<lipo>|CN(CCO)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,3.38,train,lipo
1081,<lipo>|CCN(C1CCN(CC[C@@H](c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.88,train,lipo
1082,<lipo>|COc1cc(ccc1Nc2ncc(C)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,2.9,train,lipo
1083,<lipo>|CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccs2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F,2.32,train,lipo
1084,<lipo>|COc1ccc(Nc2ccccc2C(=O)O)cc1,1.2,train,lipo
1085,<lipo>|OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccccc5)nc(SCCC(F)(F)F)nc23,4.06,train,lipo
1086,<lipo>|CCN(CCN(C)C)S(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3cccnc3,2.0,train,lipo
1087,<lipo>|Clc1ccc2nsnc2c1NC3=NCCN3,0.71,train,lipo
1088,<lipo>|CC1CCCCC1NC(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,1.34,train,lipo
1089,<lipo>|Fc1cccc(F)c1CS(=O)(=O)N2CCN(CC2)c3ncccc3C(F)(F)F,3.9,train,lipo
1090,<lipo>|NC(=O)N1c2ccccc2C=Cc3ccccc13,1.65,train,lipo
1091,<lipo>|Cc1cc(C(=O)CN2C=C(C=CC2=O)C(F)(F)F)c(C)n1Cc3ccccc3,3.46,train,lipo
1092,<lipo>|Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,3.21,train,lipo
1093,<lipo>|CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2,2.8,train,lipo
1094,<lipo>|COc1cc(OC2CCN(CC2)C(=O)C)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,4.0,train,lipo
1095,<lipo>|c1ccc(cc1)C#Cc2n[nH]c3ccccc23,4.31,train,lipo
1096,<lipo>|NC(=O)c1cccc(S[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,2.22,train,lipo
1097,<lipo>|COC(=O)COc1ccc(cn1)C(=O)Nc2ccc(F)cc2,2.43,train,lipo
1098,<lipo>|Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccccn5,1.0,train,lipo
1099,<lipo>|O\N=C\1/C(=O)N(Cc2ccccc2[N+](=O)[O-])c3ccccc13,2.07,train,lipo
1100,<lipo>|O=C(NC1CC1)Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3,2.3,train,lipo
1101,<lipo>|O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2,2.43,train,lipo
1102,<lipo>|Cc1ccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)cc1,3.01,train,lipo
1103,<lipo>|COc1cc(cc(OC)c1OC)C(=O)c2cc(Cl)ccc2N,3.38,train,lipo
1104,<lipo>|C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc23,1.42,train,lipo
1105,<lipo>|COc1nc(N)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,-0.58,train,lipo
1106,<lipo>|CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,0.6,train,lipo
1107,<lipo>|Brc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,4.15,train,lipo
1108,<lipo>|Nc1nc2ccc(F)cc2s1,2.2,train,lipo
1109,<lipo>|NC(=N)c1cc2c(cccc2s1)c3ccccc3,1.27,train,lipo
1110,<lipo>|CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,-0.06,train,lipo
1111,<lipo>|O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccnc6ccccc56)cc3,3.88,train,lipo
1112,<lipo>|COc1ccccc1Oc2ccc(cc2)N(Cc3cccnc3)S(=O)(=O)CC(F)(F)F,1.5,train,lipo
1113,<lipo>|CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,1.07,train,lipo
1114,<lipo>|C[C@H](Nc1nc(Nc2cc([nH]n2)C3CC3)cnc1C#N)c4ccc(F)cn4,3.18,train,lipo
1115,<lipo>|NC(=O)c1nnn(c1N)c2ccccc2,0.74,train,lipo
1116,<lipo>|CC(C)OC(=O)N1CCC(CC1)Oc2ncnc3c2cnn3c4ccc(cc4F)S(=O)(=O)C,3.0,train,lipo
1117,<lipo>|Cc1cc(n[nH]1)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,3.41,train,lipo
1118,<lipo>|COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,2.36,train,lipo
1119,<lipo>|Fc1ccc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)cc1,4.28,train,lipo
1120,<lipo>|C[C@@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,3.3,train,lipo
1121,<lipo>|CNC(=O)c1snnc1c2ccccc2,1.23,train,lipo
1122,<lipo>|Clc1ccc(NS(=O)(=O)c2ccc(Cl)s2)c(c1)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4,3.02,train,lipo
1123,<lipo>|COc1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,3.43,train,lipo
1124,<lipo>|COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)cc1,0.86,train,lipo
1125,<lipo>|ONC(=O)Cc1ccc(OCc2ccccc2)cc1,1.92,train,lipo
1126,<lipo>|C[C@@H](O)[C@@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,2.83,train,lipo
1127,<lipo>|CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)cc1,0.41,train,lipo
1128,<lipo>|Nc1cccc2C(=O)C(=O)c3ccccc3c12,2.31,train,lipo
1129,<lipo>|CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,-0.12,train,lipo
1130,<lipo>|CC1=C(C(=O)c2ccc(O)cc2O1)c3ccccc3,2.95,train,lipo
1131,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccc(cc4)S(=O)(=O)C,2.86,train,lipo
1132,<lipo>|O=C1Nc2ccc(cc2C1=O)S(=O)(=O)N3CCC[C@H]3CNc4ccccc4,2.4,train,lipo
1133,<lipo>|O[C@@H](CNCCc1cccc(CNCCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,1.06,train,lipo
